Time (s),EEG Fpz-Cz_Original,EEG Fpz-Cz_Filtered,EEG Pz-Oz_Original,EEG Pz-Oz_Filtered,EOG horizontal_Original,EOG horizontal_Filtered,Resp oro-nasal_Original,Resp oro-nasal_Filtered,EMG submental_Original,EMG submental_Filtered,Temp rectal_Original,Temp rectal_Filtered,Event marker_Original,Event marker_Filtered
7.47,134.51721611721612,134.51721611721612,19.989743589743604,19.989743589743604,21.436630036630092,21.436630036630092,-651347082.216929,-651347082.216929,3.6311665229792833,3.6311665229792833,37214189.82790357,37214189.82790357,935945128.9743772,935945128.9743772
7.48,130.48498168498168,130.48498168498168,10.872527472527485,10.872527472527485,9.11672771672777,9.11672771672777,-663637515.1185653,-663637515.1185653,3.6317693842649037,3.6317693842649037,37213503.50753802,37213503.50753802,935903963.7405976,935903963.7405976
7.49,123.17069597069597,123.17069597069597,18.83809523809525,18.83809523809525,26.85738705738711,26.85738705738711,-675605255.4360977,-675605255.4360977,3.632315937536026,3.632315937536026,37212823.526547275,37212823.526547275,935854826.6321179,935854826.6321179
7.5,130.67252747252746,130.67252747252746,13.751648351648365,13.751648351648365,23.900610500610554,23.900610500610554,-687243953.4123514,-687243953.4123514,3.632806588036024,3.632806588036024,37212150.29155694,37212150.29155694,935797821.561658,935797821.561658
7.51,127.67179487179487,127.67179487179487,15.958974358974372,15.958974358974372,36.71330891330896,36.71330891330896,-698547440.378058,-698547440.378058,3.633241771945329,3.633241771945329,37211484.206920154,37211484.206920154,935733056.1176835,935733056.1176835
7.52,125.79633699633699,125.79633699633699,15.383150183150196,15.383150183150196,43.119658119658176,43.119658119658176,-709509731.9759171,-709509731.9759171,3.6336219557571985,3.6336219557571985,37210825.67442859,37210825.67442859,935660641.4708209,935660641.4708209
7.53,124.01465201465203,124.01465201465203,18.07032967032968,18.07032967032968,52.48278388278393,52.48278388278393,-720125031.280024,-720125031.280024,3.6339476356362495,3.6339476356362495,37210175.093023226,37210175.093023226,935580692.2788957,935580692.2788957
7.54,122.70183150183149,122.70183150183149,16.342857142857156,16.342857142857156,43.119658119658176,43.119658119658176,-730387731.8090134,-730387731.8090134,3.6342193367604256,3.6342193367604256,37209532.85850634,37209532.85850634,935493326.5906492,935493326.5906492
7.55,119.23223443223443,119.23223443223443,16.43882783882785,16.43882783882785,47.06202686202692,47.06202686202692,-740292420.4313337,-740292420.4313337,3.6344376126470577,3.6344376126470577,37208899.36325376,37208899.36325376,935398665.748224,935398665.748224
7.56,114.44981684981684,114.44981684981684,20.27765567765569,20.27765567765569,60.86031746031752,60.86031746031752,-749833880.1611162,-749833880.1611162,3.634603044463756,3.634603044463756,37208274.99592875,37208274.99592875,935296834.2884921,935296834.2884921
7.57,112.57435897435897,112.57435897435897,20.757509157509173,20.757509157509173,64.80268620268626,64.80268620268626,-759007092.8431826,-759007092.8431826,3.6347162403247983,3.6347162403247983,37207660.14119661,37207660.14119661,935187959.8432988,935187959.8432988
7.58,108.35457875457875,108.35457875457875,23.540659340659353,23.540659340659353,62.3387057387058,62.3387057387058,-767807241.725782,-767807241.725782,3.634777834573724,3.634777834573724,37207055.179441154,37207055.179441154,935072173.0387038,935072173.0387038
7.59,104.6974358974359,104.6974358974359,21.717216117216132,21.717216117216132,75.15140415140421,75.15140415140421,-776229713.9197253,-776229713.9197253,3.6347884870528637,3.6347884870528637,37206460.48648282,37206460.48648282,934949607.3932937,934949607.3932937
7.6,100.75897435897436,100.75897435897436,24.212454212454222,24.212454212454222,57.90354090354096,57.90354090354096,-784270102.742641,-784270102.742641,3.6347488823605145,3.6347488823605145,37205876.43329869,37205876.43329869,934820399.2156414,934820399.2156414
7.61,95.32014652014652,95.32014652014652,20.853479853479865,20.853479853479865,57.410744810744866,57.410744810744866,-791924209.947152,-791924209.947152,3.6346597290964904,3.6346597290964904,37205303.385744765,37205303.385744765,934684687.5009937,934684687.5009937
7.62,95.5076923076923,95.5076923076923,21.525274725274738,21.525274725274738,74.65860805860811,74.65860805860811,-799188047.8318235,-799188047.8318235,3.63452175909675,3.63452175909675,37204741.70428065,37204741.70428065,934542613.8272567,934542613.8272567
7.63,89.13113553113551,89.13113553113551,18.454212454212467,18.454212454212467,71.70183150183156,71.70183150183156,-806057841.2338213,-806057841.2338213,3.6343357266578935,3.6343357266578935,37204191.74369675,37204191.74369675,934394322.2503613,934394322.2503613
7.64,85.38021978021976,85.38021978021976,17.110622710622724,17.110622710622724,70.22344322344328,70.22344322344328,-812530029.4022647,-812530029.4022647,3.634102407752201,3.634102407752201,37203653.85284456,37203653.85284456,934239959.1990756,934239959.1990756
7.65,83.3172161172161,83.3172161172161,22.580952380952393,22.580952380952393,75.15140415140421,75.15140415140421,-818601267.7513418,-818601267.7513418,3.633822599233977,3.633822599233977,37203128.374369875,37203128.374369875,934079673.3693516,934079673.3693516
7.66,78.53479853479854,78.53479853479854,23.63663003663005,23.63663003663005,81.0649572649573,81.0649572649573,-824268429.4923148,-824268429.4923148,3.633497118037983,3.633497118037983,37202615.64444913,37202615.64444913,933913615.6182715,933913615.6182715
7.67,76.84688644688644,76.84688644688644,24.788278388278403,24.788278388278403,84.02173382173387,84.02173382173387,-829528607.143623,-829528607.143623,3.6331268003705777,3.6331268003705777,37202115.99252985,37202115.99252985,933741938.8576647,933741938.8576647
7.68,74.5025641025641,74.5025641025641,24.212454212454222,24.212454212454222,93.87765567765574,93.87765567765574,-834379113.9183375,-834379113.9183375,3.6327125008944736,3.6327125008944736,37201629.74107408,37201629.74107408,933564797.947483,933564797.947483
7.69,69.9076923076923,69.9076923076923,22.96483516483518,22.96483516483518,93.38485958485963,93.38485958485963,-838817484.9883242,-838817484.9883242,3.6322550919077097,3.6322550919077097,37201157.20530622,37201157.20530622,933382349.5889927,933382349.5889927
7.7,67.93846153846154,67.93846153846154,22.293040293040306,22.293040293040306,95.35604395604402,95.35604395604402,-842841478.6245095,-842841478.6245095,3.631755462517648,3.631755462517648,37200698.69296517,37200698.69296517,933194752.2178587,933194752.2178587
7.71,60.06153846153846,60.06153846153846,23.540659340659353,23.540659340659353,85.50012210012214,85.50012210012214,-846449077.2127364,-846449077.2127364,3.6312145178107254,3.6312145178107254,37200254.50406024,37200254.50406024,933002165.8972033,933002165.8972033
7.72,64.75018315018315,64.75018315018315,23.63663003663005,23.63663003663005,131.33015873015876,131.33015873015876,-849638488.1447568,-849638488.1447568,3.6306331780186825,3.6306331780186825,37199824.930632256,37199824.930632256,932804752.2106913,932804752.2106913
7.73,57.52967032967033,57.52967032967033,20.949450549450564,20.949450549450564,112.60390720390724,112.60390720390724,-852408144.5839788,-852408144.5839788,3.630012377682021,3.630012377682021,37199410.25651912,37199410.25651912,932602674.1557276,932602674.1557276
7.74,58.65494505494505,58.65494505494505,16.534798534798544,16.534798534798544,148.08522588522595,148.08522588522595,-854756706.1056641,-854756706.1056641,3.6293530648113865,3.6293530648113865,37199010.75712638,37199010.75712638,932396096.0368265,932396096.0368265
7.75,62.593406593406584,62.593406593406584,20.27765567765569,20.27765567765569,150.05641025641032,150.05641025641032,-856683059.2113363,-856683059.2113363,3.628656200047654,3.628656200047654,37198626.699203186,37198626.699203186,932185183.359226,932185183.359226
7.76,54.52893772893772,54.52893772893772,15.191208791208803,15.191208791208803,149.5636141636142,149.5636141636142,-858186317.7172259,-858186317.7172259,3.627922755821388,3.627922755821388,37198258.34062321,37198258.34062321,931970102.72281,931970102.72281
7.77,54.62271062271062,54.62271062271062,15.383150183150196,15.383150183150196,145.12844932844936,145.12844932844936,-859265823.0166686,-859265823.0166686,3.6271537155124105,3.6271537155124105,37197905.9301716,37197905.9301716,931751021.7164083,931751021.7164083
7.78,50.87179487179486,50.87179487179486,14.61538461538463,14.61538461538463,142.17167277167283,142.17167277167283,-859921144.2164216,-859921144.2164216,3.626350072610199,3.626350072610199,37197569.70733738,37197569.70733738,931528108.8125331,931528108.8125331
7.79,48.527472527472526,48.527472527472526,14.519413919413932,14.519413919413932,137.736507936508,137.736507936508,-860152078.1469475,-860152078.1469475,3.625512829875794,3.625512829875794,37197249.90211179,37197249.90211179,931301533.2626278,931301533.2626278
7.8,40.65054945054945,40.65054945054945,20.085714285714296,20.085714285714296,132.80854700854707,132.80854700854707,-859958649.246781,-859958649.246781,3.6246429985059243,3.6246429985059243,37196946.734792985,37196946.734792985,931071464.9928734,931071464.9928734
7.81,36.055677655677655,36.055677655677655,11.736263736263748,11.736263736263748,128.86617826617834,128.86617826617834,-859341109.3211714,-859341109.3211714,3.623741597300041,3.623741597300041,37196660.415796675,37196660.415796675,930838074.5006295,930838074.5006295
7.82,34.74285714285714,34.74285714285714,6.553846153846166,6.553846153846166,135.7653235653236,135.7653235653236,-858299937.175251,-858299937.175251,3.6228096518309156,3.6228096518309156,37196391.14547351,37196391.14547351,930601532.7515632,930601532.7515632
7.83,29.02271062271062,29.02271062271062,10.872527472527485,10.872527472527485,139.70769230769235,139.70769230769235,-856835838.1220646,-856835838.1220646,3.6218481936195026,3.6218481936195026,37196139.113932855,37196139.113932855,930362011.0775266,930362011.0775266
7.84,26.490842490842486,26.490842490842486,12.21611721611723,12.21611721611723,132.31575091575098,132.31575091575098,-854949743.3658547,-854949743.3658547,3.620858259314715,3.620858259314715,37195904.500873655,37195904.500873655,930119681.0752335,930119681.0752335
7.85,17.11355311355311,17.11355311355311,12.312087912087925,12.312087912087925,129.8517704517705,129.8517704517705,-852642809.2610747,-852642809.2610747,3.6198408898787546,3.6198408898787546,37195687.4754218,37195687.4754218,929874714.5058097,929874714.5058097
7.86,16.175824175824175,16.175824175824175,8.85714285714287,8.85714285714287,131.82295482295487,131.82295482295487,-849916416.4476647,-849916416.4476647,3.6187971297786206,3.6187971297786206,37195488.19597492,37195488.19597492,929627283.1952502,929627283.1952502
7.87,11.018315018315018,11.018315018315018,9.528937728937741,9.528937728937741,122.9526251526252,122.9526251526252,-846772168.8632002,-846772168.8632002,3.61772802618449,3.61772802618449,37195306.81005438,37195306.81005438,929377558.9358518,929377558.9358518
7.88,3.3289377289377287,3.3289377289377287,7.41758241758243,7.41758241758243,128.86617826617834,128.86617826617834,-843211892.6325867,-843211892.6325867,3.6166346281755106,3.6166346281755106,37195143.454164535,37195143.454164535,929125713.38867,929125713.38867
7.89,3.3289377289377287,3.3289377289377287,5.882051282051295,5.882051282051295,118.02466422466428,118.02466422466428,-839237634.836051,-839237634.836051,3.615517985953653,3.615517985953653,37194998.25365946,37194998.25365946,928871917.9870453,928871917.9870453
7.9,5.016849816849817,5.016849816849817,3.386813186813199,3.386813186813199,125.41660561660568,125.41660561660568,-834851662.1562315,-834851662.1562315,3.614379150066196,3.614379150066196,37194871.322617434,37194871.322617434,928616343.8412625,928616343.8412625
7.91,1.078388278388278,1.078388278388278,1.4673992673992795,1.4673992673992795,111.61831501831506,111.61831501831506,-830056459.4052582,-830056459.4052582,3.6132191706374455,3.6132191706374455,37194762.763723224,37194762.763723224,928359161.6443678,928359161.6443678
7.92,-2.672527472527473,-2.672527472527473,0.603663003663016,0.603663003663016,119.50305250305254,119.50305250305254,-824854727.9327602,-824854727.9327602,3.6120390966102183,3.6120390966102183,37194672.668158144,37194672.668158144,928100541.5792199,928100541.5792199
7.93,-5.86080586080586,-5.86080586080586,11.640293040293054,11.640293040293054,113.58949938949945,113.58949938949945,-819249383.9158187,-819249383.9158187,3.6108399749976883,3.6108399749976883,37194601.115497984,37194601.115497984,927840653.2267923,927840653.2267923
7.94,-8.392673992673993,-8.392673992673993,-4.0029304029303905,-4.0029304029303905,106.69035409035415,106.69035409035415,-813243556.5319412,-813243556.5319412,3.6096228501460788,3.6096228501460788,37194548.17361933,37194548.17361933,927579665.4757878,927579665.4757878
7.95,-10.174358974358972,-10.174358974358972,-2.179487179487167,-2.179487179487167,108.66153846153853,108.66153846153853,-806840586.0162026,-806840586.0162026,3.608388763008769,3.608388763008769,37194513.89861393,37194513.89861393,927317746.4336036,927317746.4336036
7.96,-13.831501831501832,-13.831501831501832,-1.6996336996336874,-1.6996336996336874,118.02466422466428,118.02466422466428,-800044021.6037554,-800044021.6037554,3.6071387504322905,3.6071387504322905,37194498.33471122,37194498.33471122,927055063.3386804,927055063.3386804
7.97,-17.01978021978022,-17.01978021978022,-6.114285714285702,-6.114285714285702,108.16874236874241,108.16874236874241,-792857619.3589878,-792857619.3589878,3.605873844454728,3.605873844454728,37194501.51420949,37194501.51420949,926791782.4742837,926791782.4742837
7.98,-18.33260073260073,-18.33260073260073,-5.6344322344322215,-5.6344322344322215,93.87765567765574,93.87765567765574,-785285339.8926542,-785285339.8926542,3.6045950716169837,3.6045950716169837,37194523.4574153,37194523.4574153,926528069.0837507,926528069.0837507
7.99,-18.70769230769231,-18.70769230769231,-7.745787545787533,-7.745787545787533,82.05054945054951,82.05054945054951,-777331345.9683812,-777331345.9683812,3.603303452287375,3.603303452287375,37194564.172591515,37194564.172591515,926264087.2872376,926264087.2872376
8.0,-18.145054945054945,-18.145054945054945,-9.089377289377278,-9.089377289377278,83.52893772893779,83.52893772893779,-768999999.9999999,-768999999.9999999,3.6019999999999985,3.6019999999999985,37194623.655913934,37194623.655913934,926000000.0000001,926000000.0000001
8.01,-17.582417582417584,-17.582417582417584,-5.6344322344322215,-5.6344322344322215,82.05054945054951,82.05054945054951,-760295861.4412261,-760295861.4412261,3.600685720807303,3.600685720807303,37194701.891436525,37194701.891436525,925735968.8522458,925735968.8522458
8.02,-30.71062271062271,-30.71062271062271,-4.48278388278387,-4.48278388278387,80.57216117216123,80.57216117216123,-751223684.0692586,-751223684.0692586,3.5993616126472645,3.5993616126472645,37194798.8510655,37194798.8510655,925472154.1105837,925472154.1105837
8.03,-35.3992673992674,-35.3992673992674,-5.442490842490829,-5.442490842490829,77.61538461538466,77.61538461538466,-741788413.1639324,-741788413.1639324,3.5980286647255553,3.5980286647255553,37194914.494541876,37194914.494541876,925208714.6011014,925208714.6011014
